Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6316938,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1988,,,,,,,,137,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6318473,CHOLERA_0000000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2009,,,,,,,,1957,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6327540,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,1988,,,,,,,,6,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6330239,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,86,86.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6349224,CHOLERA_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2004,,,,,,,,10,,,,10 of 10 reported cases are imported.,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6350679,CHOLERA_0000000001,COUNTRY,GTM,YEAR,AMR,Americas,,1998,,,,,,,,5970,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6353228,CHOLERA_0000000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,,1996,,,,,,,,177,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6353665,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1950,,,,,,,,10,,,,,2013-06-11T14:04:28+02:00,1950,1950-01-01T00:00:00+01:00,1950-12-31T00:00:00+01:00
6354343,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1985,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6356376,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1987,,,,,,,,1168,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6356434,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,1998,,,,,,,,5,,,,5 of 5 reported cases are imported.,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6358134,CHOLERA_0000000001,COUNTRY,GNQ,YEAR,AFR,Africa,,1985,,,,,,,,108,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6359920,CHOLERA_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1951,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1951,1951-01-01T00:00:00+01:00,1951-12-31T00:00:00+01:00
6362210,CHOLERA_0000000001,COUNTRY,SWE,YEAR,EUR,Europe,,1979,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6366563,CHOLERA_0000000001,COUNTRY,BLZ,YEAR,AMR,Americas,,1998,,,,,,,,28,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6366657,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,2011,,,,,,,,22433,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6386072,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,1972,,,,,,,,40,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
6389885,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2014,,,,,,,,933,933.0,,,,2015-10-02T09:47:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6392368,CHOLERA_0000000001,COUNTRY,VEN,YEAR,AMR,Americas,,1991,,,,,,,,15,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6392406,CHOLERA_0000000001,COUNTRY,SYC,YEAR,AFR,Africa,,2007,,,,,,,,178,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6393929,CHOLERA_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,,2013,,,,,,,,187,187.0,,,,2014-08-29T13:48:37+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6400246,CHOLERA_0000000001,COUNTRY,COG,YEAR,AFR,Africa,,2009,,,,,,,,93,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6400903,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,1988,,,,,,,,10,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6400956,CHOLERA_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,527,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6402286,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1974,,,,,,,,2363,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6407327,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1991,,,,,,,,924,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6407788,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,1977,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6412066,CHOLERA_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2010,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6421970,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1993,,,,,,,,1347,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6423244,CHOLERA_0000000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,,1995,,,,,,,,1365,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6424111,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2002,,,,,,,,5,,,,2 of 5 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6450940,CHOLERA_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,,1973,,,,,,,,52042,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
6452359,CHOLERA_0000000001,COUNTRY,HTI,YEAR,AMR,Americas,,2012,,,,,,,,112076,112076.0,,,,2013-10-03T09:18:21+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6453315,CHOLERA_0000000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,1980,,,,,,,,17,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6459720,CHOLERA_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,,1995,,,,,,,,9,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6461627,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2001,,,,,,,,174,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6461803,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1979,,,,,,,,1783,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6462823,CHOLERA_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,1087,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6463351,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,1970,,,,,,,,15067,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
6468821,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1971,,,,,,,,22931,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6476039,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2006,,,,,,,,66,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6483262,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,,1992,,,,,,,,11,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6490637,CHOLERA_0000000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,1970,,,,,,,,266,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
6492060,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1993,,,,,,,,19803,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6496379,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,1972,,,,,,,,947,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
6496508,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1996,,,,,,,,1486,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6500906,CHOLERA_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,,1996,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6501128,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,2000,,,,,,,,2799,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6513617,CHOLERA_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,1978,,,,,,,,906,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6514152,CHOLERA_0000000001,COUNTRY,BEL,YEAR,EUR,Europe,,1984,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6516148,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,1994,,,,,,,,47,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6522309,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1970,,,,,,,,106,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
6529080,CHOLERA_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,,1974,,,,,,,,338,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6534847,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,2013,,,,,,,,270,270.0,,,,2014-08-29T13:48:47+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6539330,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,2008,,,,,,,,5,,,,5 of 5 reported cases are imported.,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6540090,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,2008,,,,,,,,972,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6540194,CHOLERA_0000000001,COUNTRY,ROU,YEAR,EUR,Europe,,1994,,,,,,,,80,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6541911,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1995,,,,,,,,847,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6545264,CHOLERA_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,,1976,,,,,,,,41264,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6557700,CHOLERA_0000000001,COUNTRY,STP,YEAR,AFR,Africa,,1990,,,,,,,,804,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6572718,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,1998,,,,,,,,17,,,,15 of 17 reported cases are imported.,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6573017,CHOLERA_0000000001,COUNTRY,RUS,YEAR,EUR,Europe,,2001,,,,,,,,53,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6573175,CHOLERA_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,,1995,,,,,,,,74,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6579260,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1976,,,,,,,,957,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6585959,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1987,,,,,,,,523,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6587082,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,1986,,,,,,,,839,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6588566,CHOLERA_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,,2012,,,,,,,,417,417.0,,,,2013-10-03T09:18:21+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6590049,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,1996,,,,,,,,13,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6590066,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,1996,,,,,,,,10274,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6595219,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,2010,,,,,,,,8,,,,8 of 8 reported cases are imported.,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6596200,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1987,,,,,,,,216,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6597087,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,2010,,,,,,,,4,,,,4 of 4 reported cases are imported.,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6597657,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,2016,,,,,,,,1,1.0,,,,2017-08-23T09:37:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6602628,CHOLERA_0000000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,1996,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6603087,CHOLERA_0000000001,COUNTRY,DZA,YEAR,AFR,Africa,,1984,,,,,,,,45,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6605415,CHOLERA_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,,1994,,,,,,,,187,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6610891,CHOLERA_0000000001,COUNTRY,COL,YEAR,AMR,Americas,,1996,,,,,,,,4428,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6620295,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,2013,,,,,,,,50,50.0,,,,2014-08-29T13:48:44+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6621826,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,1995,,,,,,,,820,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6622201,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1988,,,,,,,,343,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6642717,CHOLERA_0000000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,1971,,,,,,,,190,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6644171,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1971,,,,,,,,270,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6646664,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,2000,,,,,,,,14995,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6649684,CHOLERA_0000000001,COUNTRY,HND,YEAR,AMR,Americas,,1997,,,,,,,,100,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6653393,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,1982,,,,,,,,4071,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6658930,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1989,,,,,,,,5222,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6659269,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1985,,,,,,,,1208,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6659860,CHOLERA_0000000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,1978,,,,,,,,30,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6659999,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2000,,,,,,,,4053,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6660773,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,1972,,,,,,,,51,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
6662992,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2012,,,,,,,,2,2.0,,,2 of 2 reported cases are imported. ,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6665145,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,1976,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6668718,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2011,,,,,,,,6 ,,,,6 of 6  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6669871,CHOLERA_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,1993,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6677979,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2009,,,,,,,,187,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6678174,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,,1982,,,,,,,,11968,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6680353,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,1981,,,,,,,,2424,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6680890,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,1982,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6684749,CHOLERA_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,,1974,,,,,,,,73,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6687948,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1962,,,,,,,,2524,,,,,2013-06-11T14:04:28+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
6690505,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2016,,,,,,,,1,1.0,,,1 of 1 reported cases are imported.,2017-08-23T09:37:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6692400,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,1977,,,,,,,,726,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6693234,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1996,,,,,,,,566,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6697822,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2000,,,,,,,,1021,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6713087,CHOLERA_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2004,,,,,,,,244,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6713956,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2011,,,,,,,,12 ,,,,11 of 12  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6721033,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1953,,,,,,,,22,,,,,2013-06-11T14:04:28+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
6725117,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,1977,,,,,,,,21,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6731719,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,1995,,,,,,,,6,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6732826,CHOLERA_0000000001,COUNTRY,GNB,YEAR,AFR,Africa,,1986,,,,,,,,200,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6738062,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,1999,,,,,,,,26508,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6742189,CHOLERA_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,,1996,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6744670,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,2001,,,,,,,,1003,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6749988,CHOLERA_0000000001,COUNTRY,NOR,YEAR,EUR,Europe,,1987,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6750260,CHOLERA_0000000001,COUNTRY,VEN,YEAR,AMR,Americas,,1993,,,,,,,,409,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6750495,CHOLERA_0000000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,1977,,,,,,,,2362,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6758697,CHOLERA_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,,2004,,,,,,,,16,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6761218,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2004,,,,,,,,66,,,,55 of 66 reported cases are imported.,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6762028,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,1981,,,,,,,,14,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6764024,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1977,,,,,,,,6565,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
